Transaction_ID,Date,Year,Quarter,Month,Project_ID,Project_Name,Country,Location,Branch_or_Base,Donor_ID,Donor_Name,Grant_ID,Budget_Line_ID,Budget_Category,Budget_Line,Approved_Budget,Revised_Budget,Actual_Expenditure,Commitment,Forecast_Expenditure,Currency,Activity,Sector,Modality,Beneficiaries_Planned,Beneficiaries_Reached,Women,Men,Girls,Boys,Documentation_Status,Procurement_Status,Reporting_Status,Audit_Risk_Level,Compliance_Flag,Comments,Payment_Cycle,Transfer_Value,Households_Reached,Total_Cash_Transferred,PDM_Status,Distribution_Branch,Transfer_Modality,Donor_Deadline_Risk
"TXN-SYN-0473","2026-05-04","2026","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D006","AECID","G-AECI-P005-2026","BL011","Administration","Office running costs","86767","88502","50446","7080","76996","EUR","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0474","2026-06-07","2026","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D007","EU Delegation","G-EUDE-P006-2026","BL012","Audit & Compliance","External audit and compliance checks","88146","90790","52658","8171","81711","EUR","Health service support","Health","Support","726","552","188","149","116","99","Missing","In progress","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","High"
"TXN-SYN-0475","2026-07-10","2026","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D008","Red Cross Movement","G-REDC-P001-2026","BL014","Indirect Costs","Indirect cost recovery","89525","93106","54933","9311","86589","CHF","Health service support","Health","In-kind","745","574","195","155","121","103","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0476","2026-08-13","2026","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D009","Private Foundation","G-PRIV-P002-2026","BL001","Human Resources","National staff salaries","8904","9349","5609","1028","7385","USD","Cash assistance payment","CVA","Cash","764","596","203","161","125","107","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 1","140","130","18200","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0477","2026-09-16","2026","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D010","Own Funds","G-OWNF-P003-2026","BL003","Programme Supplies","Medical and programme supplies","10283","9975","6085","1197","8180","EUR","Cash assistance payment","CVA","Cash","783","619","210","167","130","112","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 2","155","135","20925","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0478","2026-10-19","2026","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D001","ECHO","G-ECHO-P004-2026","BL004","CVA Transfers","Unconditional cash transfers","11662","11429","7086","1486","9715","EUR","Cash assistance payment","WASH","Service delivery","802","642","218","173","135","116","Partial","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","140","23800","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0479","2026-11-22","2026","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D002","BMZ","G-BMZ-P005-2026","BL005","CVA Transfers","Winter cash top-up","13041","12911","8134","1808","11362","EUR","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Missing","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0480","2026-12-01","2026","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D003","GFFO","G-GFFO-P006-2026","BL006","WASH Infrastructure","Water point rehabilitation","14420","14420","9229","2163","13122","EUR","Health service support","Health","Support","840","689","234","186","145","124","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
"TXN-SYN-0481","2026-01-04","2026","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D004","UNICEF","G-UNIC-P001-2026","BL007","Health Services","Primary health service support","15799","15957","10372","479","12925","USD","Health service support","Health","In-kind","859","713","242","193","150","128","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0482","2026-02-07","2026","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D005","USAID","G-USAI-P002-2026","BL008","Logistics & Transport","Vehicle rental and fuel","17178","17522","11565","701","14719","USD","Cash assistance payment","CVA","Cash","878","738","251","199","155","133","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","110","160","17600","Pending","Lviv Branch","Prepaid card","Medium"
"TXN-SYN-0483","2026-03-10","2026","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D006","AECID","G-AECI-P003-2026","BL009","Training & Capacity Building","Branch and partner training","18557","19114","12806","956","16629","EUR","Cash assistance payment","CVA","Cash","897","762","259","206","160","137","Partial","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","166","20750","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0484","2026-04-13","2026","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D007","EU Delegation","G-EUDE-P004-2026","BL010","Monitoring & Evaluation","PDM and field monitoring","19936","20733","14098","1244","18659","EUR","WASH service delivery","WASH","Service delivery","916","788","268","213","165","142","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","High"
"TXN-SYN-0485","2026-05-16","2026","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D008","Red Cross Movement","G-REDC-P005-2026","BL011","Administration","Office running costs","21315","22381","15443","1567","20815","CHF","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0486","2026-06-19","2026","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D009","Private Foundation","G-PRIV-P006-2026","BL012","Audit & Compliance","External audit and compliance checks","22694","22013","15409","1761","21132","USD","Health service support","Health","Support","954","840","286","227","176","151","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
"TXN-SYN-0487","2026-07-22","2026","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D010","Own Funds","G-OWNF-P001-2026","BL014","Indirect Costs","Indirect cost recovery","24073","23592","16750","2123","23355","EUR","Health service support","Health","In-kind","973","866","294","234","182","156","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0488","2026-08-01","2026","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D001","ECHO","G-ECHO-P002-2026","BL001","Human Resources","National staff salaries","25452","25197","18142","2520","25701","EUR","Cash assistance payment","CVA","Cash","992","893","304","241","188","160","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","Cycle 1","80","194","15520","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0489","2026-09-04","2026","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D002","BMZ","G-BMZ-P003-2026","BL003","Programme Supplies","Medical and programme supplies","26831","26831","19587","2951","28173","EUR","Cash assistance payment","CVA","Cash","1011","920","313","248","193","166","Missing","Complete","On time","High","Review","Synthetic anonymised portfolio record","Cycle 2","95","200","19000","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0490","2026-10-07","2026","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D003","GFFO","G-GFFO-P004-2026","BL004","CVA Transfers","Unconditional cash transfers","28210","28492","21084","3419","30771","EUR","Cash assistance payment","WASH","Service delivery","1030","948","322","256","199","171","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","110","206","22660","In progress","Port Sudan Base","Prepaid card","Medium"
"TXN-SYN-0491","2026-11-10","2026","Q4","November","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D004","UNICEF","G-UNIC-P005-2026","BL005","CVA Transfers","Winter cash top-up","29589","30181","22636","3924","33502","USD","Cash assistance payment","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","125","0","0","Pending","Bogota Office","Mobile money","High"
"TXN-SYN-0492","2026-12-13","2026","Q4","December","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D005","USAID","G-USAI-P006-2026","BL006","WASH Infrastructure","Water point rehabilitation","30968","31897","24242","4466","36363","USD","Health service support","Health","Support","1068","1004","341","271","211","181","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Low"
"TXN-SYN-0493","2026-01-16","2026","Q1","January","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D006","AECID","G-AECI-P001-2026","BL007","Health Services","Primary health service support","32347","33641","25904","5046","33641","EUR","Health service support","Health","In-kind","1087","1033","351","279","217","186","Partial","Complete","On time","Low","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","Low"
"TXN-SYN-0494","2026-02-19","2026","Q1","February","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D007","EU Delegation","G-EUDE-P002-2026","BL008","Logistics & Transport","Vehicle rental and fuel","33726","35412","27621","1062","31870","EUR","Cash assistance payment","CVA","Cash","1106","641","218","173","135","115","Missing","In progress","On time","High","Review","Synthetic anonymised portfolio record","Cycle 3","170","139","23630","Pending","Lviv Branch","Prepaid card","High"
"TXN-SYN-0495","2026-03-22","2026","Q1","March","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D008","Red Cross Movement","G-REDC-P003-2026","BL009","Training & Capacity Building","Branch and partner training","35105","34052","26901","1362","31668","CHF","Cash assistance payment","CVA","Cash","1125","664","226","179","139","120","Complete","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","Cycle 4","185","144","26640","Completed","Warsaw Branch","Mobile money","High"
"TXN-SYN-0496","2026-04-01","2026","Q2","April","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D009","Private Foundation","G-PRIV-P004-2026","BL010","Monitoring & Evaluation","PDM and field monitoring","36484","35754","6436","1788","12157","USD","WASH service delivery","WASH","Service delivery","1144","686","233","185","144","124","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Port Sudan Base","N/A","Low"
"TXN-SYN-0497","2026-05-04","2026","Q2","May","P005","Venezuela-Colombia Multi-Donor Response","Venezuela/Colombia","Bogota","Bogota Office","D010","Own Funds","G-OWNF-P005-2026","BL011","Administration","Office running costs","37863","37484","7122","2249","13869","EUR","Programme operations","Multi-sector","Service delivery","0","0","0","0","0","0","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Bogota Office","N/A","Low"
"TXN-SYN-0498","2026-06-07","2026","Q2","June","P006","Syria Health Mission Support","Syria","Damascus","Damascus Mission Office","D001","ECHO","G-ECHO-P006-2026","BL012","Audit & Compliance","External audit and compliance checks","39242","39242","7848","2747","15696","EUR","Health service support","Health","Support","1182","733","249","198","154","132","Partial","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Damascus Mission Office","N/A","Medium"
"TXN-SYN-0499","2026-07-10","2026","Q3","July","P001","Ukraine Health+ Response","Ukraine","Kyiv","Kyiv Base","D002","BMZ","G-BMZ-P001-2026","BL014","Indirect Costs","Indirect cost recovery","40621","41027","8616","3282","17642","EUR","Health service support","Health","In-kind","1201","757","257","204","159","137","Missing","Gap identified","Late","High","Review","Synthetic anonymised portfolio record","N/A","0","0","0","N/A","Kyiv Base","N/A","High"
"TXN-SYN-0500","2026-08-13","2026","Q3","August","P002","Ukraine Winter CVA","Ukraine","Lviv","Lviv Branch","D003","GFFO","G-GFFO-P002-2026","BL001","Human Resources","National staff salaries","42000","42840","9425","3856","19707","EUR","Cash assistance payment","CVA","Cash","1220","781","266","211","164","140","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 1","140","170","23800","Pending","Lviv Branch","Prepaid card","Low"
"TXN-SYN-0501","2026-09-16","2026","Q3","September","P003","Poland Refugee CVA","Poland","Warsaw","Warsaw Branch","D004","UNICEF","G-UNIC-P003-2026","BL003","Programme Supplies","Medical and programme supplies","43379","44680","10276","4468","21893","USD","Cash assistance payment","CVA","Cash","1239","805","274","217","169","145","Complete","Complete","On time","Low","Compliant","Synthetic anonymised portfolio record","Cycle 2","155","175","27125","Completed","Warsaw Branch","Mobile money","Low"
"TXN-SYN-0502","2026-10-19","2026","Q4","October","P004","Sudan Food Security & WASH","Sudan","Port Sudan","Port Sudan Base","D005","USAID","G-USAI-P004-2026","BL004","CVA Transfers","Unconditional cash transfers","44758","46548","11172","5120","24205","USD","Cash assistance payment","WASH","Service delivery","1258","830","282","224","174","150","Complete","In progress","On time","Medium","Review","Synthetic anonymised portfolio record","Cycle 3","170","180","30600","In progress","Port Sudan Base","Prepaid card","Medium"
